"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2021","88.12","87.30","88.90","87.30","8.35K","0.97%"
"02/12/2021","87.27","86.16","87.33","85.35","11.91K","1.00%"
"02/11/2021","86.41","84.50","86.77","84.50","17.96K","2.06%"
"02/10/2021","84.67","86.50","86.75","84.41","27.05K","-2.60%"
"02/09/2021","86.93","84.40","87.13","84.40","27.85K","3.14%"
"02/08/2021","84.28","83.00","84.76","82.73","25.26K","1.86%"
"02/05/2021","82.74","84.25","84.89","82.59","33.61K","-1.83%"
"02/04/2021","84.28","81.00","84.82","80.84","38.43K","4.06%"
"02/03/2021","80.99","80.69","81.14","80.45","16.39K","0.37%"
"02/02/2021","80.69","80.24","81.01","79.80","17.99K","0.82%"
"02/01/2021","80.03","80.68","81.60","79.81","20.15K","-0.76%"
"01/29/2021","80.64","79.98","80.85","79.75","14.62K","0.89%"
"01/28/2021","79.93","80.85","81.40","79.85","20.64K","-1.13%"
"01/27/2021","80.84","81.72","82.43","80.68","17.43K","-1.06%"
"01/26/2021","81.71","82.30","82.32","81.11","22.58K","-0.75%"
"01/25/2021","82.33","81.56","82.47","81.50","14.81K","0.94%"
"01/22/2021","81.56","82.52","82.56","81.50","22.43K","-1.22%"
"01/21/2021","82.57","81.59","83.06","81.40","17.54K","1.20%"
"01/20/2021","81.59","81.00","81.75","80.60","15.92K","0.54%"
"01/19/2021","81.15","80.88","81.85","80.75","16.48K","0.56%"
"01/15/2021","80.70","81.12","81.43","80.60","12.91K","-0.55%"
"01/14/2021","81.15","80.92","81.52","80.25","12.64K","0.28%"
"01/13/2021","80.92","81.70","82.08","80.76","18.71K","-0.95%"
"01/12/2021","81.70","80.45","81.77","79.86","22.76K","1.58%"
"01/11/2021","80.43","80.00","80.50","78.65","20.16K","0.83%"
"01/08/2021","79.77","79.76","80.39","79.55","12.25K","0.01%"
"01/07/2021","79.76","79.99","80.70","79.65","14.66K","-0.37%"
"01/06/2021","80.06","80.41","80.93","79.92","17.48K","-0.36%"
"01/05/2021","80.35","78.97","80.72","78.97","20.74K","1.75%"
"01/04/2021","78.97","78.25","79.90","78.25","22.29K","1.09%"
"12/31/2020","78.12","77.97","78.39","77.48","8.62K","0.19%"
"12/30/2020","77.97","77.00","78.06","76.90","13.03K","1.25%"
"12/29/2020","77.01","76.70","77.25","76.36","9.51K","0.86%"
"12/28/2020","76.35","76.40","76.67","76.15","5.77K","0.24%"
"12/27/2020","76.17","76.17","76.17","76.17","","0.00%"
"12/25/2020","76.17","76.17","76.17","76.17","","-0.04%"
"12/24/2020","76.20","76.05","76.59","75.91","5.14K","0.08%"
"12/23/2020","76.14","74.80","76.40","74.40","12.87K","1.76%"
"12/22/2020","74.82","74.76","75.22","74.28","14.58K","0.08%"
"12/21/2020","74.76","77.21","77.30","74.60","24.71K","-3.11%"
"12/18/2020","77.16","77.19","77.41","76.85","14.19K","-0.04%"
"12/17/2020","77.19","75.65","77.41","75.51","19.06K","2.04%"
"12/16/2020","75.65","75.53","76.07","75.34","12.25K","0.08%"
"12/15/2020","75.59","74.67","75.68","74.55","15.18K","1.23%"
"12/14/2020","74.67","74.20","75.20","74.20","14.72K","0.80%"
"12/11/2020","74.08","74.25","74.75","74.00","14.10K","-0.24%"
"12/10/2020","74.26","73.05","74.60","72.73","23.70K","1.66%"
"12/09/2020","73.05","72.00","73.22","71.86","14.70K","4.09%"
"12/08/2020","70.18","72.36","72.48","71.71","","-0.64%"
"12/07/2020","70.63","71.73","72.52","71.38","","1.10%"
"12/04/2020","69.86","69.45","69.55","69.45","0.01K","0.63%"
"12/03/2020","69.42","69.85","69.85","69.25","0.00K","-0.81%"
"12/02/2020","69.99","70.16","70.16","69.65","0.07K","-0.85%"
"12/01/2020","70.59","71.19","71.21","69.98","0.01K","0.00%"
"11/30/2020","70.59","70.75","70.75","69.56","0.01K","-1.52%"
"11/27/2020","71.68","71.53","71.53","71.53","0.01K","1.24%"
"11/25/2020","70.80","71.02","71.02","70.90","0.07K","-1.02%"
"11/24/2020","71.53","72.00","72.00","70.87","0.09K","-0.86%"
"11/23/2020","72.15","71.74","72.70","71.51","0.13K","1.79%"
"11/20/2020","70.88","69.32","71.25","69.32","3.15K","2.25%"
"11/19/2020","69.32","69.50","69.90","69.15","5.28K","-0.52%"
"11/18/2020","69.68","68.96","69.76","68.92","6.42K","0.82%"
"11/17/2020","69.11","69.57","69.88","68.85","9.65K","-0.66%"
"11/16/2020","69.57","68.40","70.00","68.40","14.21K","1.62%"
"11/13/2020","68.46","68.45","68.77","68.22","17.21K","-0.03%"
"11/12/2020","68.48","69.36","69.42","68.37","25.22K","-1.15%"
"11/11/2020","69.28","69.94","70.38","69.25","22.32K","-0.82%"
"11/10/2020","69.85","70.00","70.16","69.11","32.46K","-0.21%"
"11/09/2020","70.00","68.66","70.44","68.62","30.76K","2.01%"
"11/06/2020","68.62","70.00","70.27","68.55","28.45K","-2.07%"
"11/05/2020","70.07","70.29","70.94","69.86","17.45K","-0.23%"
"11/04/2020","70.23","69.95","70.72","69.63","17.07K","-0.01%"
"11/03/2020","70.24","68.74","70.33","68.73","18.58K","2.20%"
"11/02/2020","68.73","68.75","69.09","68.06","17.86K","-0.28%"
"10/30/2020","68.92","69.86","70.05","68.37","24.44K","-1.29%"
"10/29/2020","69.82","70.15","70.46","69.58","22.64K","-0.50%"
"10/28/2020","70.17","72.00","72.60","70.05","26.62K","-2.58%"
"10/27/2020","72.03","72.00","72.53","71.76","17.29K","-0.11%"
"10/26/2020","72.11","71.35","72.38","71.22","16.21K","1.15%"
"10/23/2020","71.29","71.70","71.91","71.10","15.32K","-0.90%"
"10/22/2020","71.94","71.00","72.10","70.82","16.51K","1.27%"
"10/21/2020","71.04","70.81","72.13","70.57","19.94K","0.03%"
"10/20/2020","71.02","70.97","71.65","70.30","18.38K","-0.20%"
"10/19/2020","71.16","70.00","71.22","70.00","22.48K","1.77%"
"10/16/2020","69.92","69.01","70.04","69.00","19.95K","1.01%"
"10/15/2020","69.22","69.10","69.27","68.41","13.65K","0.42%"
"10/14/2020","68.93","68.82","69.39","68.55","13.71K","0.15%"
"10/13/2020","68.83","68.67","69.25","68.26","14.28K","0.67%"
"10/12/2020","68.37","68.02","69.47","68.02","21.41K","1.08%"
"10/09/2020","67.64","67.75","68.68","67.54","20.72K","2.19%"
"10/08/2020","66.19","67.76","68.29","67.12","","-0.15%"
"10/07/2020","66.29","66.62","67.83","66.44","","1.11%"
"10/06/2020","65.56","65.75","66.95","65.69","","1.28%"
"10/05/2020","64.73","65.72","67.12","65.66","","0.33%"
"10/02/2020","64.52","65.80","66.01","64.87","","-0.14%"
"10/01/2020","64.61","65.91","66.15","65.50","","0.19%"
"09/30/2020","64.49","65.23","66.23","65.11","","0.77%"
"09/29/2020","64.00","65.64","65.67","64.70","","-0.62%"
"09/28/2020","64.40","65.93","66.60","65.20","","-0.40%"
"09/25/2020","64.66","65.41","66.18","65.19","","1.08%"
"09/24/2020","63.97","65.13","65.51","64.66","","0.33%"
"09/23/2020","63.76","63.38","63.59","63.38","0.00K","-0.13%"
"09/22/2020","63.84","63.92","64.31","63.56","0.01K","0.16%"
"09/21/2020","63.74","65.05","65.79","63.96","0.01K","-0.65%"
"09/18/2020","64.16","64.18","64.18","64.18","0.01K","-0.30%"
"09/17/2020","64.35","64.97","64.97","64.43","0.05K","-0.95%"
"09/16/2020","64.97","65.43","65.43","65.21","0.01K","-0.64%"
"09/15/2020","65.39","65.50","65.50","64.37","0.02K","-0.11%"
"09/14/2020","65.46","64.68","65.84","64.68","0.04K","2.19%"
"09/11/2020","64.06","64.71","64.72","64.71","0.00K","0.16%"
"09/10/2020","63.96","64.37","64.45","64.37","0.01K","0.96%"
"09/09/2020","63.35","63.05","63.33","63.05","0.02K","0.25%"
"09/08/2020","63.19","64.33","64.43","63.01","0.01K","-1.45%"
"09/04/2020","64.12","63.43","63.48","63.43","0.00K","0.88%"
"09/03/2020","63.56","63.79","63.79","63.53","0.02K","-0.97%"
"09/02/2020","64.18","64.75","64.75","64.15","0.03K","-0.74%"
"09/01/2020","64.66","64.94","65.61","64.88","0.02K","0.39%"
"08/31/2020","64.41","64.60","64.60","64.60","0.00K","0.06%"
"08/28/2020","64.37","64.32","64.32","64.25","0.00K","-0.60%"
"08/27/2020","64.76","64.49","64.95","64.49","0.00K","-0.34%"
"08/26/2020","64.98","65.56","66.15","65.09","","0.00%"
"08/25/2020","64.98","65.20","65.79","65.16","0.01K","-0.28%"
"08/24/2020","65.16","64.13","65.29","64.09","0.03K","2.24%"
"08/21/2020","63.73","63.77","63.77","63.57","0.00K","-0.30%"
"08/20/2020","63.92","62.69","64.25","62.69","0.05K","1.12%"
"08/19/2020","63.21","62.29","62.65","62.29","0.00K","1.31%"
"08/18/2020","62.39","63.22","63.77","62.67","","-0.37%"
"08/17/2020","62.62","62.88","62.88","62.86","0.00K","0.53%"
"08/14/2020","62.29","62.79","62.79","62.56","0.01K","-0.22%"
"08/13/2020","62.43","62.37","62.66","62.23","0.01K","0.95%"
"08/12/2020","61.84","61.98","61.98","61.98","0.00K","-1.89%"
"08/11/2020","63.03","62.77","62.77","62.45","0.01K","1.11%"
"08/10/2020","62.34","62.40","62.78","62.40","0.01K","0.74%"
"08/07/2020","61.88","64.74","64.74","61.78","0.03K","-3.93%"
"08/06/2020","64.41","64.58","64.58","64.17","0.02K","0.08%"
"08/05/2020","64.36","63.90","64.14","63.49","0.01K","0.67%"
"08/04/2020","63.93","63.80","63.94","63.25","0.01K","0.63%"
"08/03/2020","63.53","62.70","63.70","62.30","0.08K","1.97%"
"07/31/2020","62.30","62.62","62.63","61.96","0.01K","-0.83%"
"07/30/2020","62.82","61.06","62.67","60.53","0.01K","2.93%"
"07/29/2020","61.03","61.20","61.20","61.00","0.01K","0.73%"
"07/28/2020","60.59","60.54","60.95","60.12","0.08K","-0.16%"
"07/27/2020","60.69","59.51","61.46","59.05","0.15K","1.22%"
"07/24/2020","59.96","62.07","62.13","59.55","0.09K","-2.79%"
"07/23/2020","61.68","62.93","62.94","61.68","0.04K","-1.69%"
"07/22/2020","62.74","62.62","62.96","62.62","0.01K","-0.27%"
"07/21/2020","62.91","63.11","63.27","62.89","0.02K","-0.13%"
"07/20/2020","62.99","62.59","63.06","62.59","0.01K","1.58%"
"07/17/2020","62.01","62.96","62.96","62.08","0.01K","-1.38%"
"07/16/2020","62.88","62.30","62.86","62.30","0.01K","0.46%"
"07/15/2020","62.59","63.22","63.31","62.60","0.01K","-0.16%"
"07/14/2020","62.69","63.06","63.06","62.81","0.01K","-1.66%"
"07/13/2020","63.75","63.96","64.22","63.27","","-1.48%"
"07/10/2020","64.71","64.94","64.94","64.42","0.02K","2.16%"
"07/09/2020","63.34","64.01","64.01","62.10","0.04K","-2.04%"
"07/08/2020","64.66","64.87","64.88","64.87","0.04K","2.25%"
"07/07/2020","63.24","63.06","63.40","62.56","","0.27%"
"07/06/2020","63.07","63.06","63.70","62.44","","0.03%"
"07/02/2020","63.05","62.56","62.97","62.30","","0.75%"
"07/01/2020","62.58","60.95","62.79","60.93","","2.62%"
"06/30/2020","60.98","59.64","60.98","59.34","","2.28%"
"06/29/2020","59.62","60.10","60.10","59.13","0.08K","-1.54%"
"06/26/2020","60.55","61.50","61.50","60.10","0.13K","-2.04%"
"06/25/2020","61.81","61.50","61.80","61.50","0.25K","0.24%"
"06/24/2020","61.66","63.04","63.04","61.80","0.19K","-2.19%"
"06/23/2020","63.04","62.52","63.14","61.75","5.03K","0.83%"
"06/22/2020","62.52","61.50","62.85","61.15","3.60K","1.56%"
"06/19/2020","61.56","61.03","62.00","61.03","2.86K","0.64%"
"06/18/2020","61.17","61.38","61.73","60.85","4.45K","-0.28%"
"06/17/2020","61.34","60.06","61.36","59.91","4.80K","2.11%"
"06/16/2020","60.07","59.40","60.38","59.15","5.74K","1.80%"
"06/15/2020","59.01","59.80","59.80","58.69","9.62K","-1.39%"
"06/12/2020","59.84","60.02","60.38","59.48","10.00K","-0.30%"
"06/11/2020","60.02","60.20","60.51","59.35","21.25K","-0.81%"
"06/10/2020","60.51","60.60","60.70","59.81","13.81K","-0.02%"
"06/09/2020","60.52","60.86","61.33","60.21","14.91K","-0.48%"
"06/08/2020","60.81","62.16","62.16","60.58","15.19K","-1.59%"
"06/05/2020","61.79","59.89","62.32","59.75","26.74K","2.98%"
"06/04/2020","60.00","60.17","60.43","59.66","13.45K","-0.79%"
"06/03/2020","60.48","60.37","60.73","59.84","10.64K","0.18%"
"06/02/2020","60.37","60.30","61.15","60.00","20.39K","0.52%"
"06/01/2020","60.06","57.59","60.39","57.26","32.11K","4.29%"
"05/29/2020","57.59","57.50","57.73","56.56","16.75K","0.03%"
"05/28/2020","57.57","58.49","58.54","57.53","8.64K","-1.32%"
"05/27/2020","58.34","58.46","58.60","57.62","9.82K","0.19%"
"05/26/2020","58.23","57.80","59.45","57.66","11.82K","1.08%"
"05/22/2020","57.61","58.07","58.21","57.06","9.72K","-0.78%"
"05/21/2020","58.06","58.15","58.70","57.32","15.73K","-0.26%"
"05/20/2020","58.21","59.39","59.85","58.10","14.29K","-1.67%"
"05/19/2020","59.20","57.99","59.49","57.92","14.71K","2.42%"
"05/18/2020","57.80","58.40","58.96","57.40","11.95K","-0.77%"
"05/15/2020","58.25","57.85","58.86","57.35","12.55K","0.69%"
"05/14/2020","57.85","57.67","58.23","56.80","9.92K","0.68%"
"05/13/2020","57.46","58.30","58.43","56.96","18.96K","-1.51%"
"05/12/2020","58.34","56.56","58.59","56.00","19.22K","3.02%"
"05/11/2020","56.63","55.75","57.15","55.75","10.21K","0.64%"
"05/08/2020","56.27","55.39","57.05","55.39","12.67K","1.59%"
"05/07/2020","55.39","54.60","56.45","54.42","14.44K","1.02%"
"05/06/2020","54.83","53.64","55.03","53.23","","1.71%"
"05/05/2020","53.91","54.06","54.06","52.15","0.00K","-1.98%"
"05/04/2020","55.00","55.73","55.73","53.86","","-2.76%"
"05/01/2020","56.56","57.38","57.45","55.33","","-2.58%"
"04/30/2020","58.06","57.17","57.96","56.58","","0.07%"
"04/29/2020","58.02","57.83","57.83","57.83","0.00K","3.28%"
"04/28/2020","56.18","57.77","57.77","57.77","0.00K","4.17%"
"04/27/2020","53.93","55.59","56.47","54.61","","-1.82%"
"04/24/2020","54.93","56.25","56.60","54.63","0.06K","-3.43%"
"04/23/2020","56.88","56.54","57.95","56.01","2.37K","1.07%"
"04/22/2020","56.28","52.73","56.31","52.30","3.18K","5.57%"
"04/21/2020","53.31","54.10","54.10","52.00","3.47K","-1.33%"
"04/20/2020","54.03","52.77","54.27","52.51","4.55K","2.39%"
"04/17/2020","52.77","53.50","53.76","52.65","3.08K","-0.04%"
"04/16/2020","52.79","52.71","53.38","52.10","4.45K","0.08%"
"04/15/2020","52.75","52.64","53.19","51.91","14.10K","0.46%"
"04/14/2020","52.51","52.76","53.07","52.35","12.62K","-0.47%"
"04/13/2020","52.76","54.33","54.55","52.35","16.62K","-2.96%"
"04/09/2020","54.37","53.63","54.50","53.07","19.16K","0.98%"
"04/08/2020","53.84","52.71","54.13","52.19","23.95K","1.78%"
"04/07/2020","52.90","53.42","53.58","52.36","24.01K","-0.28%"
"04/06/2020","53.05","50.88","53.86","49.31","34.09K","4.06%"
