"Date","Price","Open","High","Low","Vol.","Change %"
"01/05/2021","114.69","114.00","115.33","112.33","9.62M","0.53%"
"01/04/2021","114.09","115.60","115.86","113.58","8.49M","-0.49%"
"12/30/2020","114.65","115.32","115.70","114.50","7.74M","-0.28%"
"12/29/2020","114.97","115.00","115.40","114.25","4.28M","0.24%"
"12/28/2020","114.70","114.00","114.77","113.77","5.43M","1.38%"
"12/23/2020","113.14","112.55","113.91","112.52","4.86M","0.79%"
"12/22/2020","112.25","111.62","112.54","111.27","5.27M","0.74%"
"12/21/2020","111.43","111.62","112.70","110.61","11.19M","-1.82%"
"12/18/2020","113.50","113.79","114.90","113.09","9.16M","-0.43%"
"12/17/2020","113.99","113.44","114.60","113.35","15.59M","0.56%"
"12/16/2020","113.35","111.70","113.69","111.06","8.39M","1.42%"
"12/15/2020","111.76","110.72","112.00","110.55","5.93M","1.42%"
"12/14/2020","110.20","111.24","111.38","110.05","5.05M","-0.53%"
"12/11/2020","110.79","109.84","111.19","109.62","9.44M","0.08%"
"12/10/2020","110.70","109.31","110.94","108.41","9.11M","1.77%"
"12/09/2020","108.77","109.51","109.70","108.27","6.34M","-0.61%"
"12/08/2020","109.44","108.99","110.08","108.52","5.80M","0.12%"
"12/07/2020","109.31","109.41","110.23","108.28","7.06M","-0.11%"
"12/04/2020","109.43","108.80","109.60","108.75","8.51M","1.18%"
"12/03/2020","108.15","108.03","109.13","107.63","10.46M","0.37%"
"12/02/2020","107.75","107.34","108.09","106.41","8.63M","0.65%"
"12/01/2020","107.05","106.48","107.67","106.15","10.20M","1.95%"
"11/30/2020","105.00","106.00","106.82","104.71","7.56M","-1.35%"
"11/27/2020","106.44","106.30","107.41","106.11","8.21M","0.40%"
"11/26/2020","106.02","105.39","106.11","105.25","5.77M","0.18%"
"11/25/2020","105.83","105.47","106.49","105.16","14.52M","0.10%"
"11/24/2020","105.72","103.67","105.85","103.51","12.37M","2.36%"
"11/23/2020","103.28","102.78","103.48","102.56","8.34M","1.23%"
"11/20/2020","102.03","102.31","102.74","101.66","7.60M","-0.68%"
"11/19/2020","102.73","102.15","103.00","101.53","10.51M","0.79%"
"11/18/2020","101.92","103.32","103.46","101.92","12.52M","-1.14%"
"11/17/2020","103.10","102.07","103.76","101.83","10.47M","0.58%"
"11/16/2020","102.51","102.02","102.51","101.24","12.87M","1.67%"
"11/13/2020","100.83","99.39","100.84","99.13","9.96M","2.16%"
"11/12/2020","98.70","100.65","101.13","98.20","13.04M","-2.17%"
"11/11/2020","100.89","100.81","101.50","100.23","8.08M","-0.11%"
"11/10/2020","101.00","99.93","101.82","99.73","13.89M","1.51%"
"11/09/2020","99.50","100.39","101.15","99.27","19.61M","2.38%"
"11/06/2020","97.19","96.09","97.34","96.09","8.77M","0.25%"
"11/05/2020","96.95","95.77","97.17","95.38","12.69M","2.96%"
"11/04/2020","94.16","93.51","94.63","92.85","12.84M","2.06%"
"11/03/2020","92.26","92.09","92.80","91.47","11.38M","1.76%"
"10/30/2020","90.66","92.23","92.45","90.03","20.96M","-2.31%"
"10/29/2020","92.80","91.57","93.12","89.91","17.47M","1.35%"
"10/28/2020","91.56","94.00","94.08","91.56","18.68M","-4.31%"
"10/27/2020","95.68","97.41","97.88","95.63","9.53M","-1.59%"
"10/26/2020","97.23","97.00","97.99","96.02","8.80M","-0.22%"
"10/23/2020","97.44","98.06","98.39","97.39","6.53M","-0.63%"
"10/22/2020","98.06","96.68","98.29","96.63","7.46M","1.46%"
"10/21/2020","96.65","96.54","97.85","96.37","5.87M","-0.02%"
"10/20/2020","96.67","95.50","96.97","95.43","9.42M","1.76%"
"10/19/2020","95.00","95.06","96.20","94.70","8.65M","0.49%"
"10/16/2020","94.54","95.12","95.45","94.54","10.19M","-0.84%"
"10/15/2020","95.34","94.36","95.80","94.05","9.54M","-0.26%"
"10/14/2020","95.59","95.01","95.86","95.01","11.43M","0.83%"
"10/13/2020","94.80","94.10","95.35","93.65","9.96M","1.23%"
"10/09/2020","93.65","94.13","94.99","93.50","9.15M","-0.66%"
"10/08/2020","94.27","92.18","94.32","92.01","11.74M","2.52%"
"10/07/2020","91.95","92.41","92.85","91.28","8.82M","-0.09%"
"10/06/2020","92.03","93.23","93.84","91.61","11.63M","-0.66%"
"10/05/2020","92.64","90.86","92.86","90.45","8.20M","2.81%"
"10/02/2020","90.11","91.27","92.48","90.11","10.73M","-1.96%"
"10/01/2020","91.91","91.34","91.97","90.07","12.91M","0.94%"
"09/30/2020","91.05","90.55","91.83","90.55","11.68M","1.26%"
"09/29/2020","89.92","91.04","91.97","89.90","12.29M","-1.40%"
"09/28/2020","91.20","94.25","94.70","90.82","11.50M","-2.46%"
"09/25/2020","93.50","92.84","93.50","92.00","6.93M","0.21%"
"09/24/2020","93.30","92.26","94.36","92.17","10.45M","1.23%"
"09/23/2020","92.17","93.84","93.84","92.15","9.59M","-1.60%"
"09/22/2020","93.67","93.17","94.05","92.79","8.03M","0.29%"
"09/21/2020","93.40","93.39","93.65","92.24","15.53M","-1.31%"
"09/18/2020","94.64","95.85","96.34","94.30","7.51M","-1.80%"
"09/17/2020","96.37","95.20","96.55","94.81","7.71M","0.48%"
"09/16/2020","95.91","96.72","96.89","95.85","6.61M","-0.57%"
"09/15/2020","96.46","96.96","97.13","95.90","12.17M","-0.05%"
"09/14/2020","96.51","95.42","96.75","95.01","8.62M","2.15%"
"09/11/2020","94.48","95.32","95.75","94.05","9.58M","-0.59%"
"09/10/2020","95.04","97.49","97.73","94.80","12.68M","-2.52%"
"09/09/2020","97.50","97.05","97.87","96.70","11.22M","0.72%"
"09/08/2020","96.80","96.09","96.99","95.60","10.37M","-0.64%"
"09/04/2020","97.42","97.58","97.97","95.23","11.24M","0.47%"
"09/03/2020","96.96","97.89","99.39","96.00","13.31M","-1.21%"
"09/02/2020","98.15","98.59","98.98","97.04","8.52M","-0.20%"
"09/01/2020","98.35","96.58","98.45","96.55","9.67M","2.77%"
"08/31/2020","95.70","97.61","97.69","95.70","9.48M","-2.64%"
"08/28/2020","98.30","97.27","98.56","97.08","8.00M","1.48%"
"08/27/2020","96.87","97.07","97.82","96.09","9.55M","0.25%"
"08/26/2020","96.63","98.14","98.73","95.62","11.92M","-1.75%"
"08/25/2020","98.35","98.82","99.06","97.81","5.29M","-0.15%"
"08/24/2020","98.50","98.48","98.66","97.76","8.36M","0.92%"
"08/21/2020","97.60","97.32","97.80","96.60","9.06M","-0.07%"
"08/20/2020","97.67","95.24","98.01","95.08","14.78M","0.69%"
"08/19/2020","97.00","98.46","98.46","96.91","11.21M","-1.27%"
"08/18/2020","98.25","97.51","98.50","97.34","8.98M","2.53%"
"08/17/2020","95.83","97.29","97.93","94.82","14.19M","-1.68%"
"08/14/2020","97.47","96.95","97.94","96.64","9.08M","0.99%"
"08/13/2020","96.51","98.87","99.40","96.39","12.99M","-1.85%"
"08/12/2020","98.33","98.91","99.24","96.90","13.05M","0.13%"
"08/11/2020","98.20","100.26","100.55","98.20","8.78M","-1.35%"
"08/10/2020","99.54","99.09","100.00","97.48","8.46M","0.72%"
"08/07/2020","98.83","98.90","100.39","98.11","9.39M","-1.34%"
"08/06/2020","100.17","99.18","100.70","98.96","7.23M","1.19%"
"08/05/2020","98.99","99.03","99.90","98.11","8.14M","1.42%"
"08/04/2020","97.60","97.91","98.97","96.25","10.18M","-1.61%"
"08/03/2020","99.20","99.96","100.04","98.50","8.09M","-0.09%"
"07/31/2020","99.29","101.40","101.44","98.80","11.11M","-1.99%"
"07/30/2020","101.31","100.75","101.75","99.99","7.33M","-0.17%"
"07/29/2020","101.48","100.93","101.77","100.86","6.38M","1.43%"
"07/28/2020","100.05","100.25","100.80","99.61","5.98M","-0.41%"
"07/27/2020","100.46","98.93","100.73","98.85","7.77M","1.90%"
"07/24/2020","98.59","98.30","98.93","97.09","9.46M","0.19%"
"07/23/2020","98.40","100.38","101.06","98.27","7.85M","-1.97%"
"07/22/2020","100.38","100.57","101.15","99.39","6.52M","0.09%"
"07/21/2020","100.29","101.23","101.36","99.85","5.26M","-0.21%"
"07/20/2020","100.50","99.12","100.60","98.88","8.56M","1.38%"
"07/17/2020","99.13","97.42","99.25","97.42","5.62M","2.39%"
"07/16/2020","96.82","97.55","97.80","96.46","6.11M","-1.23%"
"07/15/2020","98.03","97.70","98.34","96.93","13.98M","1.48%"
"07/14/2020","96.60","95.10","96.87","94.62","9.50M","1.63%"
"07/13/2020","95.05","96.89","97.15","95.05","7.75M","-1.34%"
"07/10/2020","96.34","95.45","96.42","95.00","8.97M","0.97%"
"07/09/2020","95.41","96.28","96.46","95.18","8.09M","-0.72%"
"07/08/2020","96.10","94.94","96.30","94.81","7.35M","2.13%"
"07/07/2020","94.10","94.91","95.30","93.65","8.58M","-1.27%"
"07/06/2020","95.31","94.77","95.62","94.51","7.59M","2.27%"
"07/03/2020","93.19","92.44","93.21","92.29","6.15M","0.75%"
"07/02/2020","92.50","93.80","94.42","92.50","7.04M","-0.19%"
"07/01/2020","92.68","91.88","93.35","91.88","8.00M","1.16%"
"06/30/2020","91.62","91.78","92.74","91.26","8.85M","-0.74%"
"06/29/2020","92.30","91.15","92.30","90.35","8.95M","2.31%"
"06/26/2020","90.22","91.87","92.44","90.02","7.31M","-2.35%"
"06/25/2020","92.39","90.79","92.75","90.61","8.74M","1.78%"
"06/24/2020","90.77","92.05","92.37","89.76","9.84M","-1.62%"
"06/23/2020","92.26","93.10","93.81","92.14","8.23M","0.56%"
"06/22/2020","91.75","93.22","93.30","91.33","8.43M","-0.96%"
"06/19/2020","92.64","93.80","94.00","92.29","12.98M","0.01%"
"06/18/2020","92.63","91.24","93.58","91.15","9.71M","0.74%"
"06/17/2020","91.95","90.54","93.00","90.00","10.72M","2.17%"
"06/16/2020","90.00","91.40","91.69","89.37","12.22M","1.04%"
"06/15/2020","89.07","87.25","89.74","86.71","18.43M","-0.20%"
"06/12/2020","89.25","88.52","89.90","87.37","15.69M","-2.11%"
"06/10/2020","91.17","93.95","94.12","91.05","16.07M","-1.92%"
"06/09/2020","92.95","92.39","93.76","91.93","14.75M","-1.06%"
"06/08/2020","93.95","92.47","94.12","92.10","12.58M","3.19%"
"06/05/2020","91.05","93.07","93.76","91.05","15.48M","0.82%"
"06/04/2020","90.31","89.07","90.70","88.85","11.94M","1.05%"
"06/03/2020","89.37","89.20","90.28","88.87","13.18M","1.81%"
"06/02/2020","87.78","86.00","87.78","85.99","10.28M","2.87%"
"06/01/2020","85.33","83.60","85.74","83.48","7.40M","1.40%"
"05/29/2020","84.15","83.59","84.18","82.15","12.94M","0.60%"
"05/28/2020","83.65","84.23","84.86","83.47","12.83M","-1.22%"
"05/27/2020","84.68","83.44","85.00","82.71","9.84M","2.70%"
"05/26/2020","82.45","83.98","84.14","82.19","14.44M","-0.18%"
"05/25/2020","82.60","81.70","82.73","81.63","13.44M","3.33%"
"05/22/2020","79.94","78.98","79.94","78.61","13.11M","-0.04%"
"05/21/2020","79.97","78.59","80.30","78.46","12.58M","1.94%"
"05/20/2020","78.45","78.31","79.27","77.85","13.55M","1.03%"
"05/19/2020","77.65","78.34","79.18","77.62","14.90M","-0.49%"
"05/18/2020","78.03","77.24","78.49","76.91","14.22M","4.65%"
"05/15/2020","74.56","75.70","76.66","74.48","13.10M","-2.22%"
"05/14/2020","76.25","74.24","76.25","72.85","17.68M","1.46%"
"05/13/2020","75.15","75.69","76.13","74.30","15.02M","0.20%"
"05/12/2020","75.00","76.78","77.38","75.00","14.46M","-1.50%"
"05/11/2020","76.14","76.70","77.79","76.03","13.43M","-1.67%"
"05/08/2020","77.43","76.94","77.58","76.50","10.91M","2.69%"
"05/07/2020","75.40","77.08","77.21","75.17","12.41M","-1.05%"
"05/06/2020","76.20","76.82","77.06","75.15","6.30M","-0.44%"
"05/05/2020","76.54","77.00","78.14","76.20","11.24M","0.58%"
"05/04/2020","76.10","75.17","76.30","74.77","10.11M","-1.44%"
"04/30/2020","77.21","78.58","79.05","77.21","12.52M","-3.70%"
"04/29/2020","80.18","79.69","80.55","79.04","12.81M","2.40%"
"04/28/2020","78.30","77.71","78.49","77.13","12.58M","4.00%"
"04/27/2020","75.29","74.28","75.80","73.50","30.10M","3.98%"
"04/24/2020","72.41","75.40","75.50","69.10","45.90M","-5.53%"
"04/23/2020","76.65","78.36","78.73","75.65","12.99M","-1.35%"
"04/22/2020","77.70","76.00","78.25","75.99","11.50M","2.70%"
"04/20/2020","75.66","74.16","77.24","74.12","9.14M","-0.45%"
"04/17/2020","76.00","76.46","76.93","74.85","7.12M","1.43%"
"04/16/2020","74.93","76.94","77.23","74.60","11.46M","-1.47%"
"04/15/2020","76.05","75.20","77.09","74.70","11.22M","-1.04%"
"04/14/2020","76.85","77.45","78.74","76.85","10.70M","1.17%"
"04/13/2020","75.96","74.52","75.96","73.55","13.04M","1.46%"
"04/09/2020","74.87","76.28","77.51","74.59","19.18M","-1.14%"
"04/08/2020","75.73","73.71","76.23","73.32","11.59M","3.02%"
"04/07/2020","73.51","76.47","77.00","73.51","14.29M","2.71%"
"04/06/2020","71.57","70.79","72.55","70.01","13.83M","6.98%"
"04/03/2020","66.90","69.87","69.87","65.30","16.87M","-3.92%"
"04/02/2020","69.63","69.33","71.30","68.48","11.80M","2.13%"
"04/01/2020","68.18","67.77","68.98","67.01","14.58M","-1.69%"
"03/31/2020","69.35","71.51","72.76","69.35","14.18M","-3.64%"
"03/30/2020","71.97","71.02","72.48","70.54","9.00M","2.49%"
"03/27/2020","70.22","71.15","73.04","70.22","15.52M","-5.83%"
"03/26/2020","74.57","71.76","75.96","71.76","27.53M","3.96%"
"03/25/2020","71.73","67.89","73.98","66.09","25.56M","6.42%"
"03/24/2020","67.40","66.02","68.98","65.95","17.06M","10.24%"
"03/23/2020","61.14","65.35","66.30","59.91","25.35M","-5.60%"
"03/20/2020","64.77","68.57","69.75","63.57","28.91M","-0.35%"
"03/19/2020","65.00","62.90","67.54","59.10","28.40M","-0.02%"
"03/18/2020","65.01","66.80","68.00","60.88","37.16M","-8.44%"
"03/17/2020","71.00","71.00","74.50","68.11","25.63M","3.80%"
"03/16/2020","68.40","69.01","73.70","68.34","31.24M","-13.95%"
"03/13/2020","79.49","79.97","79.97","70.00","34.29M","13.40%"
"03/12/2020","70.10","70.59","72.64","66.30","22.83M","-14.57%"
"03/11/2020","82.06","85.99","87.10","77.40","18.99M","-7.41%"
"03/10/2020","88.63","86.62","88.81","83.93","21.82M","7.17%"
"03/09/2020","82.70","88.35","88.35","82.70","28.73M","-12.39%"
"03/06/2020","94.40","94.82","95.84","93.32","25.14M","-4.44%"
"03/05/2020","98.79","102.00","102.10","96.77","10.13M","-4.18%"
"03/04/2020","103.10","103.99","103.99","101.10","8.36M","1.33%"
"03/03/2020","101.75","102.96","105.27","100.50","14.63M","-1.20%"
"03/02/2020","102.99","100.85","103.38","99.90","9.06M","2.38%"
"02/28/2020","100.60","98.94","100.60","96.26","19.48M","1.41%"
"02/27/2020","99.20","100.08","102.80","99.20","16.41M","-2.65%"
"02/26/2020","101.90","104.40","104.42","101.15","13.64M","-6.90%"
"02/21/2020","109.45","108.80","109.50","108.50","5.45M","-0.68%"
"02/20/2020","110.20","111.96","112.20","110.12","4.37M","-1.68%"
"02/19/2020","112.08","111.00","112.20","110.43","7.22M","0.85%"
"02/18/2020","111.14","110.15","111.14","109.31","5.61M","0.31%"
"02/17/2020","110.80","110.71","111.44","110.43","5.17M","0.65%"
"02/14/2020","110.08","111.23","111.32","109.90","5.08M","-0.74%"
"02/13/2020","110.90","111.39","111.68","110.52","5.42M","-1.38%"
"02/12/2020","112.45","112.05","113.30","111.32","5.12M","1.03%"
"02/11/2020","111.30","109.80","111.31","109.39","5.56M","2.31%"
"02/10/2020","108.79","109.30","109.95","108.00","8.60M","-0.51%"
"02/07/2020","109.35","110.12","110.95","109.35","5.86M","-1.44%"
"02/06/2020","110.95","112.60","113.08","110.45","8.57M","-0.73%"
"02/05/2020","111.77","112.76","113.40","111.77","5.40M","0.50%"
"02/04/2020","111.21","112.11","113.00","111.20","4.62M","0.72%"
"02/03/2020","110.42","109.70","111.11","109.30","5.20M","1.40%"
"01/31/2020","108.90","109.00","110.21","108.90","6.03M","-2.06%"
"01/30/2020","111.19","109.98","111.22","108.66","8.21M","0.28%"
"01/29/2020","110.88","112.66","112.81","110.86","4.92M","-1.26%"
"01/28/2020","112.30","111.38","112.53","111.10","6.19M","1.82%"
"01/27/2020","110.29","111.70","111.70","110.20","8.06M","-3.25%"
"01/24/2020","114.00","115.21","115.26","113.71","3.88M","-1.05%"
"01/23/2020","115.21","113.50","115.21","112.60","5.04M","0.97%"
"01/22/2020","114.10","113.30","114.10","113.15","6.47M","1.29%"
"01/21/2020","112.65","113.87","114.20","112.65","4.25M","-1.54%"
"01/20/2020","114.41","113.79","114.41","113.50","4.48M","0.27%"
"01/17/2020","114.10","112.65","114.30","112.64","6.31M","1.56%"
"01/16/2020","112.35","112.70","112.89","111.63","4.74M","0.15%"
"01/15/2020","112.18","113.00","113.05","111.90","3.71M","-1.01%"
"01/14/2020","113.32","112.75","113.40","112.30","4.38M","0.21%"
"01/13/2020","113.08","111.50","113.08","111.50","5.05M","1.62%"
"01/10/2020","111.28","112.40","112.51","110.70","6.10M","-0.34%"
"01/09/2020","111.66","111.95","112.55","111.18","5.50M","-0.26%"
"01/08/2020","111.95","112.65","113.10","111.40","6.47M","-0.26%"
"01/07/2020","112.24","112.90","112.90","111.59","6.10M","-0.31%"
"01/06/2020","112.59","113.00","113.45","112.02","6.77M","-1.06%"
"01/03/2020","113.80","112.93","114.50","112.80","6.60M","-0.39%"
"01/02/2020","114.24","112.45","114.24","112.13","5.68M","2.71%"
"12/30/2019","111.23","112.78","112.82","111.23","3.28M","-0.84%"
"12/27/2019","112.17","113.00","113.84","111.77","7.71M","-0.57%"
"12/26/2019","112.81","111.61","112.98","111.40","4.07M","1.02%"
"12/23/2019","111.67","110.80","111.67","110.69","6.09M","0.75%"
"12/20/2019","110.84","110.82","110.86","110.28","4.03M","0.02%"
"12/19/2019","110.82","109.98","110.82","109.45","4.80M","0.60%"
"12/18/2019","110.16","108.35","110.16","108.15","5.85M","1.61%"
"12/17/2019","108.41","108.49","108.56","107.75","5.62M","0.64%"
"12/16/2019","107.72","108.55","109.01","107.72","4.55M","-0.54%"
"12/13/2019","108.31","108.35","108.68","107.59","5.03M","0.43%"
"12/12/2019","107.85","107.21","108.28","107.21","6.40M","1.03%"
"12/11/2019","106.75","106.82","107.00","106.40","4.11M","0.16%"
"12/10/2019","106.58","106.64","107.07","106.01","4.52M","-0.18%"
"12/09/2019","106.77","106.96","107.29","106.71","3.92M","-0.15%"
"12/06/2019","106.93","106.50","107.32","106.50","3.26M","0.46%"
"12/05/2019","106.44","106.20","106.99","105.87","4.20M","0.32%"
"12/04/2019","106.10","105.30","106.19","105.10","5.53M","1.05%"
"12/03/2019","105.00","105.15","105.29","104.10","2.97M","0.18%"
"12/02/2019","104.81","104.60","105.25","104.55","4.39M","0.44%"
"11/29/2019","104.35","104.38","104.70","103.70","2.36M","-0.03%"
"11/28/2019","104.38","103.46","104.38","103.20","2.60M","0.68%"
"11/27/2019","103.68","103.30","104.00","102.29","3.27M","0.23%"
"11/26/2019","103.44","104.13","104.13","102.46","7.63M","-0.78%"
"11/25/2019","104.25","104.79","104.87","104.06","2.80M","-0.33%"
"11/22/2019","104.60","103.57","104.60","103.21","6.06M","1.06%"
"11/21/2019","103.50","102.05","103.50","102.04","3.13M","1.51%"
"11/19/2019","101.96","102.67","102.97","101.43","4.80M","-0.04%"
"11/18/2019","102.00","103.95","103.95","102.00","4.15M","-0.54%"
"11/14/2019","102.55","102.28","102.81","101.85","3.17M","0.18%"
"11/13/2019","102.37","102.33","102.82","101.31","6.11M","-0.08%"
"11/12/2019","102.45","103.90","103.98","102.24","6.98M","-1.72%"
"11/11/2019","104.24","103.08","104.34","102.81","5.34M","0.81%"
"11/08/2019","103.40","104.50","104.90","103.11","4.69M","-1.81%"
"11/07/2019","105.31","104.76","105.63","104.53","4.60M","0.92%"
"11/06/2019","104.35","104.95","105.60","103.24","7.81M","-0.31%"
"11/05/2019","104.67","104.96","105.28","104.19","4.66M","0.04%"
"11/04/2019","104.63","104.45","105.29","104.35","4.61M","0.35%"
"11/01/2019","104.27","103.85","104.45","103.62","4.15M","1.01%"
"10/31/2019","103.23","103.87","103.87","102.36","5.38M","-1.02%"
"10/30/2019","104.29","103.45","104.35","102.55","4.40M","0.76%"
"10/29/2019","103.50","103.90","104.04","103.29","4.06M","-0.43%"
"10/28/2019","103.95","103.38","104.42","103.29","4.30M","0.56%"
"10/25/2019","103.37","103.30","104.13","102.97","6.56M","0.36%"
"10/24/2019","103.00","103.66","103.80","102.62","5.03M","-0.39%"
"10/23/2019","103.40","103.24","103.99","103.02","5.74M","0.15%"
"10/22/2019","103.24","102.00","103.45","101.95","6.99M","1.22%"
"10/21/2019","102.00","101.45","102.00","100.79","3.57M","1.24%"
"10/18/2019","100.75","101.06","101.61","100.65","5.20M","-0.30%"
"10/17/2019","101.05","101.32","102.00","100.89","5.18M","-0.35%"
"10/16/2019","101.40","100.55","101.48","99.67","4.42M","0.82%"
"10/15/2019","100.58","100.34","101.21","100.17","4.43M","0.23%"
"10/14/2019","100.35","99.65","100.45","99.57","2.80M","0.38%"
"10/11/2019","99.97","98.86","100.60","98.86","5.56M","1.93%"
"10/10/2019","98.08","97.80","98.70","97.42","1.86M","0.59%"
"10/09/2019","97.50","97.16","97.83","96.47","3.61M","1.40%"
"10/08/2019","96.15","96.99","97.60","96.11","5.10M","-0.67%"
"10/07/2019","96.80","98.55","98.67","96.80","3.23M","-1.92%"
"10/04/2019","98.69","97.80","98.80","97.27","2.56M","0.99%"
"10/03/2019","97.72","97.60","97.81","96.10","4.84M","0.59%"
"10/02/2019","97.15","99.16","99.24","97.15","8.51M","-2.91%"
"10/01/2019","100.06","101.00","101.30","100.00","5.85M","-0.94%"
"09/30/2019","101.01","101.25","101.34","100.78","3.64M","-0.23%"
"09/27/2019","101.24","101.40","101.74","100.62","4.07M","-0.19%"
"09/26/2019","101.43","100.93","101.45","100.48","2.98M","0.98%"
"09/25/2019","100.45","99.80","100.55","99.21","3.25M","0.45%"
"09/24/2019","100.00","100.91","100.99","99.63","6.30M","-0.77%"
"09/23/2019","100.78","100.48","100.82","100.18","2.44M","0.02%"
"09/20/2019","100.76","100.65","101.16","100.00","4.14M","0.32%"
"09/19/2019","100.44","101.45","102.12","100.36","3.29M","-0.19%"
"09/18/2019","100.63","100.55","100.84","99.77","3.78M","-0.13%"
"09/17/2019","100.76","99.48","100.76","99.13","2.76M","0.96%"
"09/16/2019","99.80","99.88","100.17","98.92","4.73M","0.22%"
"09/13/2019","99.58","100.79","100.81","99.36","5.24M","-0.78%"
"09/12/2019","100.36","100.30","100.79","99.80","3.26M","0.61%"
"09/11/2019","99.75","99.80","100.30","99.36","3.10M","0.56%"
"09/10/2019","99.19","99.37","99.78","98.43","3.15M","-0.14%"
"09/09/2019","99.33","99.50","100.40","98.99","3.30M","0.20%"
"09/06/2019","99.13","99.06","99.35","98.63","3.41M","0.70%"
"09/05/2019","98.44","98.02","99.42","98.02","4.25M","1.10%"
"09/04/2019","97.37","97.30","97.37","96.66","2.86M","1.53%"
"09/03/2019","95.90","96.69","97.74","95.67","5.87M","-0.89%"
"09/02/2019","96.76","97.52","97.90","96.76","2.84M","-0.87%"
"08/30/2019","97.61","97.53","97.83","97.00","4.62M","0.77%"
"08/29/2019","96.86","95.03","97.00","94.88","5.92M","2.41%"
"08/28/2019","94.58","93.04","94.76","92.95","3.08M","0.99%"
"08/27/2019","93.65","93.19","94.35","92.26","5.93M","1.08%"
"08/26/2019","92.65","94.55","95.00","92.42","4.17M","-1.46%"
"08/23/2019","94.02","95.60","96.38","93.42","10.61M","-2.42%"
"08/22/2019","96.35","97.55","97.85","96.35","4.48M","-1.21%"
"08/21/2019","97.53","96.37","97.64","95.80","4.27M","2.08%"
"08/20/2019","95.54","95.83","96.04","94.24","5.68M","-0.24%"
"08/19/2019","95.77","96.72","97.26","95.23","4.91M","-0.40%"
"08/16/2019","96.15","96.72","96.98","95.41","6.13M","0.81%"
"08/15/2019","95.38","97.22","97.24","94.51","9.93M","-1.31%"
"08/14/2019","96.65","98.49","98.49","96.30","9.20M","-2.88%"
"08/13/2019","99.52","98.13","100.00","97.65","5.02M","1.39%"
"08/12/2019","98.16","99.00","99.00","97.85","6.75M","-2.08%"
"08/09/2019","100.24","100.00","101.05","99.71","3.06M","-0.12%"
"08/08/2019","100.36","99.55","100.50","99.32","8.41M","1.32%"
"08/07/2019","99.05","97.15","99.05","96.71","5.35M","0.62%"
"08/06/2019","98.44","97.30","98.45","97.30","4.32M","2.04%"
"08/05/2019","96.47","97.10","97.36","95.93","9.81M","-2.34%"
"08/02/2019","98.78","98.51","99.41","97.93","4.35M","0.36%"
"08/01/2019","98.43","98.58","100.25","98.12","6.35M","0.46%"
"07/31/2019","97.98","99.41","99.50","97.22","5.66M","-1.15%"
"07/30/2019","99.12","99.43","99.79","98.82","4.13M","-0.44%"
"07/29/2019","99.56","99.15","99.56","98.72","2.29M","0.41%"
"07/26/2019","99.15","99.38","99.55","98.45","3.62M","0.35%"
"07/25/2019","98.80","100.35","100.65","98.60","7.07M","-1.58%"
"07/24/2019","100.39","100.12","100.77","100.07","4.36M","0.29%"
"07/23/2019","100.10","100.41","100.59","99.68","3.28M","0.10%"
"07/22/2019","100.00","100.00","100.48","99.75","1.71M","0.40%"
"07/19/2019","99.60","100.65","100.79","99.56","2.63M","-1.09%"
"07/18/2019","100.70","100.21","100.95","100.12","2.70M","0.69%"
"07/17/2019","100.01","100.16","100.63","99.91","3.36M","0.11%"
"07/16/2019","99.90","100.37","100.62","99.53","4.86M","-0.14%"
"07/15/2019","100.04","100.80","100.80","99.70","2.89M","-0.01%"
"07/12/2019","100.05","101.65","101.80","100.05","3.27M","-1.15%"
"07/11/2019","101.21","101.96","101.96","101.00","3.26M","-0.74%"
"07/10/2019","101.96","101.80","102.80","101.56","3.80M","1.39%"
"07/08/2019","100.56","100.48","100.91","100.20","1.70M","0.29%"
"07/05/2019","100.27","99.49","100.41","98.90","4.04M","0.27%"
"07/04/2019","100.00","99.38","100.20","99.37","4.64M","1.71%"
"07/03/2019","98.32","96.62","98.48","96.51","5.51M","1.60%"
"07/02/2019","96.77","97.70","97.90","96.23","6.65M","-0.70%"
"07/01/2019","97.45","98.60","98.71","97.43","3.41M","0.35%"
"06/28/2019","97.11","97.62","97.88","97.11","3.17M","0.04%"
"06/27/2019","97.07","96.45","97.35","95.73","4.57M","0.23%"
"06/26/2019","96.85","96.96","97.44","96.48","4.27M","0.51%"
"06/25/2019","96.36","98.16","98.25","96.22","4.87M","-1.98%"
"06/24/2019","98.31","98.31","98.89","97.85","3.64M","0.09%"
"06/21/2019","98.22","97.32","98.39","97.32","4.94M","1.65%"
"06/19/2019","96.63","95.77","96.72","95.34","5.06M","0.90%"
"06/18/2019","95.77","95.45","95.80","94.86","3.73M","1.61%"
"06/17/2019","94.25","94.24","94.85","94.08","4.09M","-0.28%"
"06/14/2019","94.51","95.09","95.38","94.00","3.78M","-0.66%"
"06/13/2019","95.14","95.06","95.77","94.94","5.02M","0.51%"
"06/12/2019","94.66","95.30","95.66","94.25","3.78M","-0.80%"
"06/11/2019","95.42","94.45","95.44","94.30","5.08M","1.67%"
"06/10/2019","93.85","93.85","94.30","93.25","2.69M","-0.39%"
"06/07/2019","94.22","94.02","94.78","93.64","3.33M","0.57%"
"06/06/2019","93.69","93.37","93.93","92.64","4.55M","1.13%"
"06/05/2019","92.64","94.14","94.14","92.20","3.57M","-1.24%"
